Token_ID,中文字数,总长度,字节长度,Token内容,备注
26655,2,2,6,记录,
29755,2,2,6,记者,
177261,2,2,6,讲话,
128733,2,2,6,许可,
18623,2,2,6,论坛,
157833,2,2,6,论文,
71533,2,2,6,设备,
132027,2,2,6,设施,
35050,2,2,6,设置,
52417,2,2,6,设计,
87938,2,2,6,访问,
169795,2,2,6,诀窍,
105865,2,2,6,证券,
181167,2,2,6,证明,
98507,2,2,6,评价,
140117,2,2,6,评分,
161789,2,2,6,评级,
26652,2,2,6,评论,
152300,2,2,6,诈骗,
144817,2,2,6,试听,
156332,2,2,6,试玩,
133194,2,2,6,试看,
138379,2,2,6,诚信,
54913,2,2,6,详情,
51450,2,2,6,详细,
108329,2,2,6,语言,
59636,2,2,6,说明,
192493,2,2,6,说道,
54875,2,2,6,请求,
168079,2,2,6,读取,
178951,2,2,6,课堂,
106102,2,2,6,课程,
99531,2,2,6,调整,
81126,2,2,6,调查,
127587,2,2,6,调用,
97006,2,2,6,谢谢,
60794,2,2,6,豹子,
199893,2,2,6,財布,
112026,2,2,6,販売,
118599,2,2,6,資料,
171295,2,2,6,資格,
165207,2,2,6,資訊,
193023,2,2,6,質問,
102097,2,2,6,購入,
76260,2,2,6,负责,
181024,2,2,6,贡献,
124805,2,2,6,财富,
127642,2,2,6,财政,
142767,2,2,6,财神,
114606,2,2,6,财经,
33448,2,2,6,责任,
71134,2,2,6,责编,
54085,2,2,6,账号,
101839,2,2,6,账户,
63424,2,2,6,质量,
55756,2,2,6,购买,
49948,2,2,6,购彩,
133365,2,2,6,购物,
149569,2,2,6,贯彻,
62667,2,2,6,贴吧,
156799,2,2,6,贵州,
160696,2,2,6,贷款,
113187,2,2,6,贸易,
127054,2,2,6,费用,
142130,2,2,6,资产,
19185,2,2,6,资料,
129404,2,2,6,资本,
155918,2,2,6,资格,
22121,2,2,6,资源,
49510,2,2,6,资讯,
77680,2,2,6,资金,
37676,2,2,6,赌博,
46437,2,2,6,赌场,
144765,2,2,6,赌球,
66826,2,2,6,赔率,
34293,2,2,6,赚钱,
166431,2,2,6,赛事,
3752,2,2,6,赛车,
102881,2,2,6,赢家,
67512,2,2,6,赢钱,
16162,2,2,6,走势,
84634,2,2,6,起来,
25906,2,2,6,超碰,
113233,2,2,6,超级,
78790,2,2,6,超过,
136529,2,2,6,趋势,
61172,2,2,6,足彩,
28927,2,2,6,足球,
72099,2,2,6,跑狗,
181178,2,2,6,跑路,
160147,2,2,6,距离,
138852,2,2,6,跨度,
106007,2,2,6,路径,
165398,2,2,6,路线,
68323,2,2,6,身份,
135673,2,2,6,身体,
121798,2,2,6,転載,
177029,2,2,6,车型,
123628,2,2,6,车辆,
165383,2,2,6,转换,
65771,2,2,6,转载,
9941,2,2,6,软件,
94703,2,2,6,辅助,
73600,2,2,6,输了,
49400,2,2,6,输入,
106627,2,2,6,输出,
71361,2,2,6,输钱,
165101,2,2,6,辽宁,
135085,2,2,6,达人,
95957,2,2,6,达到,
80100,2,2,6,迅雷,
105829,2,2,6,过去,
149252,2,2,6,过滤,
61328,2,2,6,过程,
106487,2,2,6,运动,
78869,2,2,6,运营,
101966,2,2,6,运行,
160323,2,2,6,运输,
72593,2,2,6,近平,
69763,2,2,6,近日,
158576,2,2,6,近期,
113073,2,2,6,返信,
187180,2,2,6,返品,
33705,2,2,6,返回,
174099,2,2,6,返水,
89965,2,2,6,返点,
188914,2,2,6,返钱,
66099,2,2,6,还是,
78140,2,2,6,还有,
156586,2,2,6,还能,
104990,2,2,6,这一,
41713,2,2,6,这个,
131590,2,2,6,这么,
86283,2,2,6,这些,
135398,2,2,6,这是,
66698,2,2,6,这样,
109576,2,2,6,这种,
37227,2,2,6,这里,
54860,2,2,6,进入,
183933,2,2,6,进去,
116462,2,2,6,进口,
39070,2,2,6,进行,
174971,2,2,6,违反,
62115,2,2,6,违法,
132410,2,2,6,违规,
72838,2,2,6,连接,
133612,2,2,6,连续,
136463,2,2,6,追加,
46367,2,2,6,追号,
179896,2,2,6,追回,
128456,2,2,6,退休,
103992,2,2,6,退出,
162873,2,2,6,退款,
41554,2,2,6,送料,
59561,2,2,6,送钱,
89480,2,2,6,选五,
102203,2,2,6,选号,
89616,2,2,6,选四,
50077,2,2,6,选择,
166951,2,2,6,透明,
186062,2,2,6,透露,
184295,2,2,6,途中,
142228,2,2,6,通信,
133584,2,2,6,通常,
56970,2,2,6,通知,
163100,2,2,6,通讯,
125831,2,2,6,通販,
41257,2,2,6,通过,
164479,2,2,6,速報,
100609,2,2,6,速度,
121313,2,2,6,造成,
185041,2,2,6,週間,
104442,2,2,6,道人,
189278,2,2,6,道路,
70259,2,2,6,遗漏,
183238,2,2,6,避免,
21304,2,2,6,邀请,
91304,2,2,6,那个,
70892,2,2,6,那么,
142960,2,2,6,那些,
104585,2,2,6,那里,
151733,2,2,6,邮件,
85907,2,2,6,邮箱,
69424,2,2,6,部分,
152384,2,2,6,部署,
160260,2,2,6,部长,
63008,2,2,6,部门,
130597,2,2,6,都会,
136453,2,2,6,都市,
78710,2,2,6,都是,
166820,2,2,6,都有,
95483,2,2,6,配置,
117797,2,2,6,配送,
80711,2,2,6,酒店,
156299,2,2,6,采取,
167431,2,2,6,采用,
157949,2,2,6,采访,
119468,2,2,6,采购,
194509,2,2,6,释放,
100714,2,2,6,里的,
78437,2,2,6,里面,
171789,2,2,6,重复,
115654,2,2,6,重大,
6554,2,2,6,重庆,
102388,2,2,6,重新,
87223,2,2,6,重点,
52572,2,2,6,重要,
150079,2,2,6,重量,
148374,2,2,6,金币,
90957,2,2,6,金沙,
106323,2,2,6,金花,
72400,2,2,6,金融,
69989,2,2,6,金额,
175164,2,2,6,銀行,
130935,2,2,6,针对,
183364,2,2,6,钱包,
193325,2,2,6,铁路,
122660,2,2,6,银河,
43802,2,2,6,银行,
16100,2,2,6,链接,
55456,2,2,6,销售,
170670,2,2,6,销量,
52765,2,2,6,错误,
136903,2,2,6,长度,
120936,2,2,6,长期,
173431,2,2,6,长沙,
93362,2,2,6,长龙,
126778,2,2,6,開催,
171543,2,2,6,開始,
80885,2,2,6,関連,
143552,2,2,6,閱讀,
170642,2,2,6,门户,
28917,2,2,6,问题,
33427,2,2,6,阅读,
76430,2,2,6,阳县,
86919,2,2,6,阳市,
134712,2,2,6,阶段,
105550,2,2,4,阿v,
94047,2,2,6,附件,
171705,2,2,6,附近,
162245,2,2,6,降低,
126480,2,2,6,限制,
125261,2,2,6,限定,
176853,2,2,6,陕西,
149866,2,2,6,除了,
195581,2,2,6,除此,
131483,2,2,6,随后,
104292,2,2,6,随机,
109612,2,2,6,随着,
140194,2,2,6,隐藏,
192241,2,2,6,雅黑,
131890,2,2,6,集中,
180888,2,2,6,集合,
38730,2,2,6,集团,
190018,2,2,6,雪球,
86268,2,2,6,零钱,
133492,2,2,6,電子,
32604,2,2,6,電影,
71051,2,2,6,電話,
99952,2,2,6,需求,
41456,2,2,6,需要,
138459,2,2,6,露脸,
181256,2,2,6,霸王,
106803,2,2,6,青年,
153251,2,2,6,青春,
61015,2,2,6,青草,
28194,2,2,6,青青,
71165,2,2,6,非常,
132085,2,2,6,非法,
28271,2,2,6,靠谱,
172966,2,2,6,面对,
154140,2,2,6,面的,
104540,2,2,6,面积,
175366,2,2,6,革命,
52199,2,2,6,韩国,
105449,2,2,6,音乐,
156397,2,2,6,順位,
58682,2,2,6,页面,
180294,2,2,6,顶部,
41559,2,2,6,项目,
24265,2,2,6,预测,
130436,2,2,6,预算,
175947,2,2,6,预约,
104511,2,2,6,预计,
186846,2,2,6,领先,
70938,2,2,6,领取,
89497,2,2,6,领域,
79241,2,2,6,领奖,
67738,2,2,6,领导,
95364,2,2,6,频道,
107043,2,2,6,颜色,
175748,2,2,6,额度,
86054,2,2,6,風吹,
86165,2,4,12,風吹けば,
89903,2,2,6,风险,
146615,2,2,6,飞机,
45137,2,2,6,飞艇,
90640,2,2,6,食品,
114030,2,2,6,首先,
165322,2,2,6,首次,
184201,2,2,6,首頁,
26461,2,2,6,首页,
23485,2,2,6,香港,
17745,2,2,6,香蕉,
150596,2,2,6,马上,
33731,2,2,6,马会,
199502,2,2,6,马克,
97118,2,2,6,马报,
178717,2,2,6,驾驶,
60484,2,2,6,验证,
77892,2,2,6,骗人,
95373,2,2,6,骗子,
30577,2,2,6,骗局,
165376,2,2,6,高中,
127582,2,2,6,高度,
43577,2,2,6,高手,
141465,2,2,6,高校,
11581,2,2,6,高清,
41886,2,2,6,高潮,
169129,2,2,6,高级,
152141,2,2,6,高速,
194854,2,2,6,鱼儿,
199736,2,2,6,麻将,
171649,2,2,6,麻豆,
124195,2,2,6,黃色,
175437,2,2,6,黄片,
55182,2,2,6,黄色,
103768,2,2,6,黄金,
98849,2,2,6,黑人,
122669,2,2,6,黑彩,
127574,2,2,6,黑钱,
89915,2,2,6,默认,
132292,2,2,6,龙江,
61680,2,2,6,龙虎,
145426,2,3,9,（税込,
123307,2,3,9,（记者,
195557,2,3,9,，一个,
195696,2,3,9,，不过,
68576,2,3,9,，中国,
177476,2,3,9,，也是,
108302,2,3,9,，今年,
140581,2,3,9,，他们,
168612,2,3,9,，以及,
101358,2,3,9,，但是,
197279,2,3,9,，例如,
197842,2,3,9,，全国,
183391,2,3,9,，公司,
72490,2,3,9,，其中,
191787,2,3,9,，加强,
120838,2,3,9,，包括,
105205,2,3,9,，北京,
103387,2,3,9,，可以,
121744,2,3,9,，同时,
86899,2,3,9,，同比,
182619,2,3,9,，否则,
133056,2,3,9,，因为,
117167,2,3,9,，因此,
156107,2,3,9,，坚持,
91179,2,3,9,，如果,
152463,2,3,9,，实现,
181124,2,3,9,，对于,
168075,2,3,9,，就是,
166035,2,3,9,，希望,
69072,2,3,9,，我们,
136215,2,3,9,，截至,
102981,2,3,9,，所以,
164000,2,3,9,，提高,
153477,2,3,9,，日本,
189620,2,3,9,，根据,
151451,2,3,9,，比如,
134677,2,3,9,，没有,
174667,2,3,9,，然后,
187304,2,3,9,，现在,
100963,2,3,9,，目前,
128566,2,3,9,，美国,
154371,2,3,9,，而且,
191263,2,3,9,，谢谢,
179484,2,3,9,，还有,
144316,2,3,9,，这是,
136876,2,3,9,，通过,
146795,2,3,9,，那么,
196764,2,3,9,，需要,
190819,2,3,9,，非常,
181424,2,3,9,／久久,
107958,2,3,9,：中国,
134036,2,3,9,：首页,
171370,2,3,9,＠実況,
90602,2,5,15,＠恐縮です,
144437,2,3,9,＿久久,
85338,2,3,9,＿亚洲,
186235,2,3,9,＿国产,
90484,2,3,9,＿天天,
97832,2,3,9,＿日本,
161695,2,3,9,＿欧美,
69142,2,3,9,￣亚洲,
78023,2,3,9,￣奇米,
188889,2,3,7,�客邦,
73210,2,3,7,�蛛词,
